transaction_id,transaction_date,account_id,security_id,advisor_id,transaction_type,quantity,price,trade_value,brokerage_fee,tax_amount,source_system,batch_id,load_date,record_created_ts,record_updated_ts
517a7efc-8c4f-46ab-9c45-6bb49762eef2,2025-10-17,ACC000580,SEC00024,ADV0010,BUY,123,1467.32,180480.36,360.96,324.86,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218377,2026-07-16 11:10:59.218377
c1fc8c1a-ddfc-43e7-8691-eda1c882a904,2026-02-19,ACC000445,SEC00087,ADV0003,SELL,256,2855.71,731061.76,1462.12,1315.91,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218393,2026-07-16 11:10:59.218393
564bbe6f-3227-4b52-8abb-d49ebd567902,2026-07-12,ACC000054,SEC00095,ADV0003,SELL,229,1304.83,298806.07,597.61,537.85,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218407,2026-07-16 11:10:59.218407
916e72be-9061-4049-93c6-ca11732d3a31,2026-01-04,ACC000413,SEC00040,ADV0020,BUY,2,3745.01,7490.02,14.98,13.48,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218425,2026-07-16 11:10:59.218425
10cca17b-2e22-4f81-be54-f90a2dc79751,2025-05-19,ACC000471,SEC00018,ADV0019,BUY,450,4700.38,2115171.0,4230.34,3807.31,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218439,2026-07-16 11:10:59.218439
e75bc0bb-958b-47f2-a50c-6857a6bb9727,2026-06-11,ACC000224,SEC00113,ADV0011,BUY,2,3227.12,6454.24,12.91,11.62,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218455,2026-07-16 11:10:59.218455
71b11f74-2fe8-4f5f-9ba8-081d8c4870dd,2025-01-16,ACC000644,SEC00043,ADV0012,BUY,261,2673.91,697890.51,1395.78,1256.2,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218471,2026-07-16 11:10:59.218471
6247f3b8-1b47-4cfe-a107-9ff284f50cf1,2025-12-08,ACC000603,SEC00128,ADV0019,SELL,337,4102.43,1382518.91,2765.04,2488.53,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218540,2026-07-16 11:10:59.218540
64b093a5-b120-448c-9d52-3098654e8631,2026-06-09,ACC000634,SEC00134,ADV0014,BUY,388,1168.16,453246.08,906.49,815.84,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218563,2026-07-16 11:10:59.218563
692de749-44c8-4b2c-91da-d57fe5a69e57,2026-03-26,ACC000511,SEC00150,ADV0015,BUY,417,3450.02,1438658.34,2877.32,2589.59,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218576,2026-07-16 11:10:59.218576
33a25a40-c2ae-462f-b302-af394550a572,2025-01-11,ACC000712,SEC00107,ADV0016,BUY,345,3045.96,1050856.2,2101.71,1891.54,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218589,2026-07-16 11:10:59.218589
050a7b6f-8e4f-466b-ae1f-62086abc4aa7,2025-03-27,ACC000193,SEC00089,ADV0014,SELL,351,3344.95,1174077.45,2348.15,2113.34,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218602,2026-07-16 11:10:59.218602
19d72564-19f7-4732-83d7-8009d5ecc6f3,2026-10-02,ACC000231,SEC00021,ADV0018,SELL,396,1602.15,634451.4,1268.9,1142.01,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218614,2026-07-16 11:10:59.218614
79f30c88-9dae-4de5-a3c5-9d6dffbded0a,2025-01-04,ACC000318,SEC00140,ADV0017,SELL,458,4265.29,1953502.82,3907.01,3516.31,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218633,2026-07-16 11:10:59.218633
1694f3e9-35fb-4123-b45a-8802556ae94e,2025-05-08,ACC000555,SEC00029,ADV0016,SELL,381,2045.3,779259.3,1558.52,1402.67,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218645,2026-07-16 11:10:59.218645
d10a25f2-693d-427b-95de-36c11edaa847,2026-09-17,ACC000773,SEC00136,ADV0003,SELL,395,875.94,345996.3,691.99,622.79,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218657,2026-07-16 11:10:59.218657
1343b8d3-6a75-458a-9a2e-9491e708be1e,2025-07-26,ACC000600,SEC00109,ADV0016,SELL,194,1274.08,247171.52,494.34,444.91,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218670,2026-07-16 11:10:59.218670
cf97030d-2f8a-4e8c-a0cf-1f08d7b399cd,2026-09-24,ACC000742,SEC00065,ADV0020,BUY,440,330.37,145362.8,290.73,261.65,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218683,2026-07-16 11:10:59.218683
0ff29648-e5ba-407b-bf98-d30b3890bc2f,2026-12-14,ACC000428,SEC00101,ADV0005,SELL,478,792.25,378695.5,757.39,681.65,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218696,2026-07-16 11:10:59.218696
f1a35c11-de26-4511-9205-a65996f595d9,2026-09-14,ACC000183,SEC00098,ADV0001,BUY,137,153.1,20974.7,41.95,37.75,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218708,2026-07-16 11:10:59.218708
062e1e79-9fae-483b-9824-a4c5347b467d,2025-03-27,ACC000574,SEC00064,ADV0009,BUY,341,2513.16,856987.56,1713.98,1542.58,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218724,2026-07-16 11:10:59.218724
3d92fb15-f24c-44bb-b2a4-86023d5b168a,2026-02-12,ACC000104,SEC00109,ADV0008,SELL,191,4385.28,837588.48,1675.18,1507.66,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218737,2026-07-16 11:10:59.218737
ae081835-55b6-4051-a59f-7ddf90225660,2026-09-27,ACC000064,SEC00020,ADV0009,SELL,33,3416.89,112757.37,225.51,202.96,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218760,2026-07-16 11:10:59.218760
360cae66-e809-42e4-9d35-723813279ee8,2025-10-02,ACC000122,SEC00086,ADV0013,BUY,238,644.88,153481.44,306.96,276.27,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218777,2026-07-16 11:10:59.218777
545da47d-994f-462b-8b4f-c5813760edb0,2025-03-22,ACC000734,SEC00133,ADV0007,BUY,456,320.85,146307.6,292.62,263.35,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218790,2026-07-16 11:10:59.218790
1ff63532-01a9-412d-913e-32645906f65c,2025-04-18,ACC000154,SEC00143,ADV0019,SELL,89,485.97,43251.33,86.5,77.85,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218803,2026-07-16 11:10:59.218803
8a91f601-5606-40cb-b73b-88c396315a5b,2025-11-16,ACC000034,SEC00099,ADV0012,BUY,161,271.24,43669.64,87.34,78.61,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218815,2026-07-16 11:10:59.218815
bd01c546-4a05-43cc-96ec-f43557cfcf09,2025-10-30,ACC000650,SEC00024,ADV0006,SELL,47,2421.04,113788.88,227.58,204.82,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218828,2026-07-16 11:10:59.218828
c72c5811-1729-42bf-8adf-07ff2bba23d9,2025-10-13,ACC000724,SEC00105,ADV0017,SELL,132,4565.32,602622.24,1205.24,1084.72,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218844,2026-07-16 11:10:59.218844
173952fc-eab8-4bea-a125-2bbf628c1c9e,2025-07-07,ACC000373,SEC00064,ADV0015,BUY,154,1705.54,262653.16,525.31,472.78,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218857,2026-07-16 11:10:59.218857
e4528990-e0a9-48da-9761-cb0796aa2fee,2026-03-01,ACC000349,SEC00078,ADV0008,BUY,187,2976.33,556573.71,1113.15,1001.83,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218870,2026-07-16 11:10:59.218870
37d14ea9-e7d5-4754-b187-824b863b15be,2025-07-18,ACC000358,SEC00007,ADV0011,BUY,336,2112.25,709716.0,1419.43,1277.49,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218883,2026-07-16 11:10:59.218883
26c209d4-dfdc-4e0b-952c-073208b37f0f,2026-02-26,ACC000392,SEC00079,ADV0014,SELL,103,1240.21,127741.63,255.48,229.93,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218898,2026-07-16 11:10:59.218898
6c9261a6-1e53-4746-b53e-a95dcc774af4,2025-10-29,ACC000341,SEC00068,ADV0012,BUY,10,367.07,3670.7,7.34,6.61,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218958,2026-07-16 11:10:59.218958
cd96795c-0487-4b90-9442-e37ef84e23c1,2025-11-21,ACC000334,SEC00001,ADV0016,BUY,92,4506.59,414606.28,829.21,746.29,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.218989,2026-07-16 11:10:59.218989
c523cabd-5dbd-46be-923e-2ea4e55324d9,2025-08-25,ACC000581,SEC00102,ADV0012,SELL,45,2124.78,95615.1,191.23,172.11,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219016,2026-07-16 11:10:59.219016
933f4be5-90d4-41aa-90af-4cfb3d6f76bb,2026-10-29,ACC000473,SEC00112,ADV0013,SELL,11,4054.62,44600.82,89.2,80.28,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219053,2026-07-16 11:10:59.219053
b32da6e9-151d-4bc6-b936-20af98ab6802,2026-05-13,ACC000641,SEC00130,ADV0018,BUY,400,3425.45,1370180.0,2740.36,2466.32,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219066,2026-07-16 11:10:59.219066
3d4cd88e-65f4-43de-8df1-c25faa6f6536,2025-12-17,ACC000213,SEC00039,ADV0007,SELL,136,416.08,56586.88,113.17,101.86,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219079,2026-07-16 11:10:59.219079
73c63a29-85de-4d0d-8fd9-6dbff9ce4c10,2025-10-09,ACC000283,SEC00150,ADV0006,BUY,281,4688.87,1317572.47,2635.14,2371.63,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219091,2026-07-16 11:10:59.219091
842e0f28-2b77-41df-a234-0ad75e1053e9,2025-12-21,ACC000702,SEC00007,ADV0013,BUY,421,1650.1,694692.1,1389.38,1250.45,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219104,2026-07-16 11:10:59.219104
bb0e6b4a-7178-4571-aba5-b1fbfb57cd36,2025-12-26,ACC000685,SEC00020,ADV0014,SELL,136,1062.04,144437.44,288.87,259.99,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219116,2026-07-16 11:10:59.219116
b2e8e8d5-9e9e-4b7c-b72a-645869f0bdf3,2025-08-02,ACC000041,SEC00040,ADV0018,SELL,486,4447.41,2161441.26,4322.88,3890.59,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219129,2026-07-16 11:10:59.219129
a3293d8d-0108-4735-9ca2-c4d650a802cc,2025-04-11,ACC000653,SEC00053,ADV0004,BUY,375,2079.74,779902.5,1559.8,1403.82,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219146,2026-07-16 11:10:59.219146
25484104-9fcb-4e9b-9304-551104be4bf5,2025-11-03,ACC000467,SEC00150,ADV0013,BUY,44,340.91,15000.04,30.0,27.0,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219164,2026-07-16 11:10:59.219164
988f1cb1-4a0a-4f67-96a4-0147dac3d9c1,2025-10-14,ACC000178,SEC00061,ADV0020,SELL,220,3853.02,847664.4,1695.33,1525.8,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219178,2026-07-16 11:10:59.219178
e0082ed0-67c5-483e-b521-9098f72a77ba,2026-09-17,ACC000775,SEC00144,ADV0003,BUY,242,3585.5,867691.0,1735.38,1561.84,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219190,2026-07-16 11:10:59.219190
5f4a7f47-f4e7-4385-9a6e-8bad1228805d,2025-01-18,ACC000590,SEC00093,ADV0015,BUY,411,875.33,359760.63,719.52,647.57,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219205,2026-07-16 11:10:59.219205
7e21b27f-7691-4d73-85dc-192c3c3df982,2025-08-05,ACC000621,SEC00062,ADV0002,BUY,49,4969.72,243516.28,487.03,438.33,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219218,2026-07-16 11:10:59.219218
753af087-2901-4f84-9bf8-3b967d94be37,2026-02-05,ACC000675,SEC00033,ADV0009,SELL,125,4109.36,513670.0,1027.34,924.61,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219232,2026-07-16 11:10:59.219232
e7a8c47e-82c9-4aea-9793-e171d881f305,2026-07-20,ACC000597,SEC00110,ADV0005,SELL,113,757.07,85548.91,171.1,153.99,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219248,2026-07-16 11:10:59.219248
7c61380f-7659-423b-ac19-321b7d9648c5,2025-04-24,ACC000502,SEC00044,ADV0016,SELL,383,3948.23,1512172.09,3024.34,2721.91,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219264,2026-07-16 11:10:59.219264
605e7e57-92bc-487c-a3a0-8130982e7aaf,2026-06-08,ACC000588,SEC00055,ADV0013,BUY,381,629.89,239988.09,479.98,431.98,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219276,2026-07-16 11:10:59.219276
a523da0e-ab0a-4719-8ea9-6918f51219f5,2025-09-02,ACC000028,SEC00137,ADV0015,BUY,219,948.62,207747.78,415.5,373.95,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219292,2026-07-16 11:10:59.219292
7b72a383-7dc4-4fc8-9ee5-cdc3aceb324e,2026-11-03,ACC000525,SEC00044,ADV0010,SELL,109,4565.97,497690.73,995.38,895.84,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219305,2026-07-16 11:10:59.219305
b456c27c-177c-4151-8c90-8412a47df56d,2026-08-08,ACC000373,SEC00023,ADV0015,SELL,60,2130.74,127844.4,255.69,230.12,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219317,2026-07-16 11:10:59.219317
d0a68682-0759-434e-8339-52f5121f486a,2026-08-10,ACC000461,SEC00112,ADV0020,BUY,205,699.49,143395.45,286.79,258.11,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219334,2026-07-16 11:10:59.219334
320ea27c-e533-4e90-95b5-57c7ee10a6fe,2025-04-08,ACC000504,SEC00121,ADV0005,BUY,318,4067.71,1293531.78,2587.06,2328.36,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219347,2026-07-16 11:10:59.219347
3e7c5399-e567-4e62-8167-b8390230ed82,2025-06-02,ACC000628,SEC00061,ADV0020,BUY,486,4586.62,2229097.32,4458.19,4012.38,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219364,2026-07-16 11:10:59.219364
05d65a64-9157-4a81-9e52-06a135883a38,2025-09-12,ACC000721,SEC00054,ADV0016,SELL,168,2868.5,481908.0,963.82,867.43,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219378,2026-07-16 11:10:59.219378
b0fc7b50-017d-4e81-b02c-780c4d386d2e,2025-09-11,ACC000212,SEC00091,ADV0007,SELL,43,4538.19,195142.17,390.28,351.26,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219390,2026-07-16 11:10:59.219390
075c984e-3082-44de-998e-c0a4d24c47ea,2026-04-17,ACC000172,SEC00036,ADV0007,SELL,365,3796.51,1385726.15,2771.45,2494.31,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219402,2026-07-16 11:10:59.219402
7806708a-ecdc-42a3-8fed-3aac48973375,2025-01-23,ACC000363,SEC00070,ADV0019,BUY,358,4161.99,1489992.42,2979.98,2681.99,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219415,2026-07-16 11:10:59.219415
5d6718b3-ffd3-407b-930a-38b60dc4e07d,2026-04-03,ACC000589,SEC00128,ADV0010,BUY,130,607.3,78949.0,157.9,142.11,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219430,2026-07-16 11:10:59.219430
82e8b569-2dfd-4d99-8f43-433757132a1d,2025-06-19,ACC000775,SEC00137,ADV0003,BUY,427,2202.63,940523.01,1881.05,1692.94,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219443,2026-07-16 11:10:59.219443
83529790-d2b9-49c6-bb47-e0b0bf65cc9d,2025-10-25,ACC000080,SEC00074,ADV0002,SELL,275,3287.58,904084.5,1808.17,1627.35,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219455,2026-07-16 11:10:59.219455
963364e4-5db5-423a-aef4-8e9623f49d5d,2025-04-10,ACC000561,SEC00103,ADV0010,BUY,83,4082.54,338850.82,677.7,609.93,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219533,2026-07-16 11:10:59.219533
ad576155-dca6-4915-871d-564bffc00e9e,2025-01-05,ACC000385,SEC00055,ADV0017,SELL,67,3029.67,202987.89,405.98,365.38,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219552,2026-07-16 11:10:59.219552
6dbdcbc5-cef3-4c4e-b796-a1ca876dba23,2026-12-15,ACC000658,SEC00113,ADV0007,BUY,146,3254.9,475215.4,950.43,855.39,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219576,2026-07-16 11:10:59.219576
ec7feaf5-2387-4351-a24c-34373b444212,2025-08-11,ACC000145,SEC00036,ADV0015,BUY,498,3611.53,1798541.94,3597.08,3237.38,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219594,2026-07-16 11:10:59.219594
404ecb6e-5294-43c1-9e20-64d58e75783f,2025-07-24,ACC000259,SEC00116,ADV0015,BUY,82,4294.78,352171.96,704.34,633.91,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219612,2026-07-16 11:10:59.219612
f6d6eaa4-2aa2-4e7b-b4c7-0736924435ef,2025-06-12,ACC000403,SEC00088,ADV0001,SELL,263,3755.98,987822.74,1975.65,1778.08,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219631,2026-07-16 11:10:59.219631
5e5dc236-aa60-4f98-9cca-dadaf92961de,2025-05-20,ACC000107,SEC00134,ADV0014,SELL,151,1777.54,268408.54,536.82,483.14,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219647,2026-07-16 11:10:59.219647
40757e00-1f50-41e7-915f-917d986d8d79,2026-09-18,ACC000555,SEC00002,ADV0016,SELL,144,2436.4,350841.6,701.68,631.51,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219675,2026-07-16 11:10:59.219675
46064130-f8b8-4080-aa51-efaff07b3b6b,2025-04-03,ACC000265,SEC00114,ADV0009,SELL,239,1486.86,355359.54,710.72,639.65,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219695,2026-07-16 11:10:59.219695
d6795921-3046-4931-9541-7224467aef3d,2025-03-21,ACC000320,SEC00001,ADV0003,SELL,110,1438.14,158195.4,316.39,284.75,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219712,2026-07-16 11:10:59.219712
36f834a0-736c-476b-bd6d-269a8b58274d,2025-02-04,ACC000470,SEC00099,ADV0002,SELL,301,1567.78,471901.78,943.8,849.42,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219734,2026-07-16 11:10:59.219734
4b18bbe6-fc02-495b-9021-35e48b8b4113,2025-06-30,ACC000187,SEC00149,ADV0010,BUY,387,1813.99,702014.13,1404.03,1263.63,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219766,2026-07-16 11:10:59.219766
dfde8ac7-2d7d-4abd-8f5e-5ae9ef86d966,2025-10-03,ACC000648,SEC00138,ADV0011,BUY,66,1413.62,93298.92,186.6,167.94,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219786,2026-07-16 11:10:59.219786
b5fff235-a527-4c58-b97c-e165342e51c8,2026-08-14,ACC000285,SEC00095,ADV0018,SELL,373,1933.63,721243.99,1442.49,1298.24,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219805,2026-07-16 11:10:59.219805
16a58036-8a90-4807-bbb7-03279ddb9548,2026-12-16,ACC000006,SEC00116,ADV0015,SELL,386,2795.64,1079117.04,2158.23,1942.41,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219825,2026-07-16 11:10:59.219825
ae01b224-4a66-484a-bb6c-f0d129b560f5,2026-05-21,ACC000326,SEC00035,ADV0005,BUY,473,4064.61,1922560.53,3845.12,3460.61,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219848,2026-07-16 11:10:59.219848
d38eb35b-acfd-4c1b-8021-e0e2fdebb65a,2025-01-29,ACC000762,SEC00110,ADV0004,SELL,165,3377.14,557228.1,1114.46,1003.01,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219871,2026-07-16 11:10:59.219871
ac27f4c4-cc99-4c59-964a-5e3a63ef8ce5,2025-01-01,ACC000183,SEC00027,ADV0001,SELL,178,3979.35,708324.3,1416.65,1274.98,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219898,2026-07-16 11:10:59.219898
cad1c718-b302-43ff-8806-cdc8a250acef,2025-07-19,ACC000178,SEC00115,ADV0020,SELL,96,228.76,21960.96,43.92,39.53,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219922,2026-07-16 11:10:59.219922
95b228b5-7335-4e87-af37-b329bc0237aa,2025-10-20,ACC000128,SEC00141,ADV0017,SELL,133,3101.89,412551.37,825.1,742.59,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219945,2026-07-16 11:10:59.219945
9a0a0869-862f-4783-a882-602ff8602714,2026-08-22,ACC000169,SEC00034,ADV0008,SELL,145,2638.17,382534.65,765.07,688.56,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219969,2026-07-16 11:10:59.219969
83433271-75f0-415a-84bd-d5c761f609a3,2026-06-16,ACC000120,SEC00061,ADV0016,BUY,179,942.3,168671.7,337.34,303.61,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.219992,2026-07-16 11:10:59.219992
cde74310-167f-4f28-9d7b-060e7461fe68,2025-05-17,ACC000331,SEC00014,ADV0004,BUY,385,2182.39,840220.15,1680.44,1512.4,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220014,2026-07-16 11:10:59.220014
6f484064-1594-42ce-9fb6-c89e73af60f8,2026-05-01,ACC000521,SEC00129,ADV0011,BUY,90,204.52,18406.8,36.81,33.13,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220036,2026-07-16 11:10:59.220036
c5c58652-2176-4046-80c9-c9365e3661b6,2025-07-06,ACC000609,SEC00044,ADV0005,BUY,257,2620.65,673507.05,1347.01,1212.31,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220058,2026-07-16 11:10:59.220058
f27d29eb-bb90-4531-9241-c52f32fad1bb,2025-07-01,ACC000595,SEC00030,ADV0018,BUY,424,733.94,311190.56,622.38,560.14,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220081,2026-07-16 11:10:59.220081
18575482-eea0-45c4-965b-8de5a92f3192,2025-10-08,ACC000663,SEC00037,ADV0020,BUY,361,4027.51,1453931.11,2907.86,2617.08,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220108,2026-07-16 11:10:59.220108
f427ccec-1f6d-43cd-8e79-2c9a829cc3cd,2026-05-18,ACC000651,SEC00145,ADV0005,BUY,177,3425.81,606368.37,1212.74,1091.46,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220133,2026-07-16 11:10:59.220133
d5e74591-9e6f-4a0c-81f2-88d80bfc6972,2026-05-17,ACC000217,SEC00149,ADV0009,BUY,26,3675.8,95570.8,191.14,172.03,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220156,2026-07-16 11:10:59.220156
d8c32a00-b90a-4842-acd2-4c4c6eeb5935,2025-01-12,ACC000602,SEC00043,ADV0001,SELL,434,4800.67,2083490.78,4166.98,3750.28,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220178,2026-07-16 11:10:59.220178
bcf7a5b6-23a3-4b29-b15e-b5dd5ef5832e,2026-11-20,ACC000089,SEC00043,ADV0009,BUY,12,175.75,2109.0,4.22,3.8,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220202,2026-07-16 11:10:59.220202
b9bfa9aa-2a71-4769-9c28-bc96fd8501c9,2025-05-20,ACC000491,SEC00093,ADV0013,SELL,307,2851.01,875260.07,1750.52,1575.47,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220221,2026-07-16 11:10:59.220221
62b1dbfb-5e20-40fa-8dc0-e72dce9ce4f7,2026-06-09,ACC000586,SEC00135,ADV0008,BUY,500,3969.36,1984680.0,3969.36,3572.42,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220245,2026-07-16 11:10:59.220245
516f8f63-7a15-46cd-8c81-4707e22e5979,2026-11-15,ACC000341,SEC00065,ADV0012,BUY,404,3100.55,1252622.2,2505.24,2254.72,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220423,2026-07-16 11:10:59.220423
9ae1396e-8164-471c-8b6b-e584883314cd,2025-08-26,ACC000173,SEC00046,ADV0011,BUY,221,3970.38,877453.98,1754.91,1579.42,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220533,2026-07-16 11:10:59.220533
b6bb0d5a-b337-4c70-813b-5e8b5689fdcc,2026-10-27,ACC000307,SEC00120,ADV0017,SELL,26,2799.65,72790.9,145.58,131.02,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220567,2026-07-16 11:10:59.220567
82f565da-7926-415d-9686-903648296eac,2026-05-08,ACC000658,SEC00137,ADV0007,BUY,17,161.49,2745.33,5.49,4.94,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220591,2026-07-16 11:10:59.220591
fe8a5522-f2cd-4e54-8997-d7c246cf98bc,2025-02-20,ACC000503,SEC00098,ADV0018,SELL,55,3956.16,217588.8,435.18,391.66,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220621,2026-07-16 11:10:59.220621
0c231caa-3054-4b9c-8c27-cfdee81ffa22,2026-06-03,ACC000152,SEC00131,ADV0017,SELL,151,1968.01,297169.51,594.34,534.91,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220651,2026-07-16 11:10:59.220651
c3479241-bfe5-4f3d-a371-cf0258aa1f3c,2025-02-21,ACC000590,SEC00139,ADV0015,SELL,83,4781.51,396865.33,793.73,714.36,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.220677,2026-07-16 11:10:59.220677
